transit_station,Lefevre St & Pearce St - FS,40.004813,-75.075456
transit_station,Aramingo Av & Venango St,39.99351,-75.096958
transit_station,Butler St & Sepviva St,39.99861800000001,-75.094394
transit_station,Richmond St & Ontario St - FS,39.985459,-75.096558
transit_station,Orthodox St & Stiles St,40.006123,-75.077979
transit_station,Margaret St & Stiles St,40.006296,-75.075863
transit_station,Richmond St & Bridge St,40.002452,-75.064348
transit_station,Bridge St & Salmon St,40.003348,-75.065691
transit_station,Thompson St & Bridge St - FS,40.004237,-75.067376
transit_station,Orthodox St & Melrose St,40.00679299999999,-75.07812899999999
transit_station,Aramingo Av & Tioga St,39.99238299999999,-75.09910200000002
transit_station,Aramingo Av & Tioga St,39.99207999999999,-75.099387
transit_station,Orthodox St & Tacony St,40.00749,-75.078268
transit_station,Margaret St & Tacony St,40.0076,-75.076128
transit_station,Delaware Av & Ontario St,39.979206,-75.09437799999999
transit_station,Pennsauken Transit Center Light Rail STA,39.978276,-75.061962
transit_station,Richmond St & Westmoreland St - FS,39.98424300000001,-75.099116
transit_station,Bridge St & Ramsay Rd - FS south of I95,40.006775,-75.068427
transit_station,Richmond St & Westmoreland St Loop,39.984253,-75.099458
transit_station,Torresdale Av & Womrath St,40.007103,-75.086885
transit_station,Pennsauken Transit Center,39.977769,-75.061796
transit_station,Arrott Transportation Center - MFL,40.016564,-75.08380199999999
transit_station,Richmond St & Lewis St - FS,39.99309499999999,-75.08188299999999
transit_station,Richmond St & Berkshire St,39.994719,-75.078756
transit_station,Richmond St & Luzerne St,39.99245500000001,-75.08311499999999
transit_station,Richmond St & Alresford St,39.995296,-75.077536
transit_station,Richmond St & Hedley St,39.995677,-75.076506
transit_station,Richmond St & Wheatsheaf Ln,39.99141700000001,-75.08514
transit_station,Delaware Av & Wheatsheaf Ln,39.98477,-75.079442
transit_station,Richmond St & Sellers St,39.996725,-75.074776
transit_station,Richmond St & Butler St - FS,39.990298,-75.087355
transit_station,Richmond St & Orthodox St,39.997159,-75.073651
transit_station,Orthodox St & Salmon St,39.998089,-75.07428399999999
transit_station,Thompson St & Orthodox St,39.999315,-75.0752
transit_station,Richmond St & Castor Av,39.98898399999999,-75.089665
transit_station,Delaware Av & Castor Av,39.982524,-75.083765
transit_station,Richmond St & Lefevre St,39.998517,-75.071044
transit_station,Castor Av & Salmon St,39.98971700000001,-75.090276
transit_station,Orthodox St & Almond St,40.000094,-75.076071
